image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,open_r,close_r,extra_dilate,area_thresh,area_iters_small,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,after_fill,after_geom,after_road,after_border,after_texture,after_lane,after_merge,reduced_by_fill,reduced_by_geom,reduced_by_road,reduced_by_border,reduced_by_texture,reduced_by_lane,merged_pairs,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_092201_141423.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.8,,,,,,0.065,,,,,,0.24,,,12597,15188,26644,34,25,10,34,10,3,2,2,1500,2,0.05003628879785538,0.013229290023446083,0,0.33808356523513794,1.0,0.30500808358192444,10,7,10,7,7,7,7,7,7,0,1,0,0,0,0,0,"1484,364,1601,484|1405,481,1487,525|1382,519,1459,590|1125,657,1174,713|1174,663,1214,691|1067,717,1121,766|1038,761,1072,799",14278;3735;5616;2850;1189;2750;1365,0.344656;0.561714;0.363604;0.372632;0.333053;0.450545;0.377289,0.967670;0.876173;0.877345;0.808922;0.823985;0.876050;0.844788,0.038920;0.032406;0.019792;0.004749;0.000000;0.018076;0.015267,0.886119;0.920750;0.870548;0.949825;0.933558;0.957818;0.948718,-1.000000;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000,0.017323;0.052791;0.049289;0.012373;0.000109;0.034752;0.004104,0.322388;0.405451;0.437177;0.547453;0.463890;0.700239;0.582447,2.739558;3.017229;2.996961;3.426058;3.393533;3.597192;3.699016,0.036968;0.065541;0.049427;0.056543;0.043742;0.100913;0.087306,0.40049900287712115,0.8678474596568516,3.393532867588538,0.9335576114381834,geom,,2025-11-03 16:26:26,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092300_016273.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.8,1.0,0.31997236609458923,0.2619364559650421,,2.470288421071075,0.065,1.0,2.470288421071075,1.0,0.0,0.9670309603214262,0.9670309603214262,0.9470309603214262,False,11751,13604,0,36,34,0,36,0,3,2,2,1500,2,0.05314430594444275,0.01999576762318611,1476,0.31997236609458923,1.0,0.2849409282207489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225;225;225,0.000000;0.000000;0.000000,0.999761;0.998554;0.997836,0.000000;0.000000;0.000000,0.964444;0.968889;0.964444,0.000000;0.000000;0.000000,0.002993;0.004591;0.006718,0.414788;0.437284;0.474708,3.349712;3.448945;3.312337,0.000000;0.000000;0.000000,0.0,0.9987170298894247,3.3497124698699836,0.9644444444444444,,,2025-11-03 16:26:28,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092857_233241.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.8,1.0,0.34867820143699646,0.24398857355117798,,2.5595047012922345,0.065,1.0,2.5595047012922345,1.0,-0.01,0.9731681025028226,0.9731681025028226,0.9531681025028226,False,11969,14324,0,29,22,0,29,0,3,2,2,1500,2,0.04338494688272476,0.016957486048340797,1095,0.34867820143699646,1.0,0.3114197552204132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225;225;225,0.000000;0.000000;0.000000,0.996944;0.999999;0.999909,0.008174;0.016052;0.015913,0.946667;0.933333;0.933333,0.000000;0.000000;0.000000,0.011158;0.009660;0.000050,0.495863;0.414756;0.376368,3.388143;3.163300;3.301455,0.000000;0.000000;0.000000,0.0,0.9989504814147949,3.3014546503084183,0.9333333333333333,,,2025-11-03 16:26:30,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093004_721441.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.8,1.0,0.36774227023124695,0.2563530504703522,,2.446663771142278,0.065,1.0,2.446663771142278,1.0,0.0,0.9949519914388656,0.9949519914388656,0.9749519914388656,False,12822,18259,0,33,18,0,33,0,3,2,2,1500,2,0.04457761347293854,0.024718351662158966,2249,0.36774227023124695,1.0,0.3189792335033417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225;225;225,0.000000;0.000000;0.000000,0.998330;0.997361;0.997055,0.013630;0.015826;0.000000,0.982222;0.973333;0.964444,0.000000;0.000000;0.000000,0.004349;0.011375;0.018203,0.431862;0.475289;0.477193,3.252257;3.413602;3.422332,0.000000;0.000000;0.000000,0.0,0.9975817998250326,3.4136020564396214,0.9733333333333334,,,2025-11-03 16:26:31,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093147_453152.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.8,1.0,0.3674751818180084,0.2425408512353897,,2.4882313961461704,0.065,1.0,2.4882313961461704,1.0,-0.01,0.9709729427099227,0.9709729427099227,0.9509729427099227,False,11765,14055,0,49,39,0,49,0,3,2,2,1500,2,0.04250150918960571,0.014582897536456585,595,0.3674751818180084,1.0,0.3277512490749359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225;225;225,0.000000;0.000000;0.000000,0.999226;0.999999;1.000000,0.015320;0.002109;0.006588,0.964444;0.951111;0.973333,0.000000;0.000000;0.000000,0.007357;0.002778;0.010284,0.463123;0.472755;0.456152,3.213985;3.329928;3.432568,0.000000;0.000000;0.000000,0.0,0.9997416933377584,3.3299284532673954,0.9644444444444444,,,2025-11-03 16:26:33,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093246_455898.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.8,1.0,0.35102614760398865,0.23779548704624176,,2.600695808451901,0.065,1.0,2.600695808451901,1.0,0.0,0.9694598740339279,0.9694598740339279,0.9494598740339278,False,11803,13964,0,40,34,0,40,0,3,2,2,1500,2,0.04132026433944702,0.024744108319282532,2461,0.35102614760398865,1.0,0.31265243887901306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225;225;225,0.000000;0.000000;0.000000,0.998918;1.000000;0.999992,0.000000;0.005786;0.007564,0.955556;0.951111;0.942222,0.000000;0.000000;0.000000,0.002880;0.006266;0.002614,0.521296;0.465997;0.470959,3.409586;3.290108;3.316165,0.000000;0.000000;0.000000,0.0,0.9996366500854492,3.3161647285689275,0.9511111111111111,,,2025-11-03 16:26:35,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093355_273452.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.8,,,,,,0.065,,,,,,0.24,,,11868,13859,23549,24,20,11,24,11,3,2,2,1500,2,0.04012371227145195,0.01071240846067667,0,0.34384363889694214,1.0,0.3087358772754669,11,5,11,6,6,6,5,5,5,0,1,0,0,1,0,0,"1401,510,1462,575|1378,558,1412,594|1175,658,1209,696|1011,712,1128,805|1122,804,1160,837",4092;1295;1365;11092;1326,0.353861;0.372973;0.364835;0.395240;0.282051,0.840482;0.827568;0.836103;0.896997;0.789260,0.024475;0.023270;0.000000;0.015697;0.015781,0.853617;0.912741;0.944322;0.944284;0.950980,-1.000000;-1.000000;-1.000000;-1.000000;-1.000000,0.051543;0.095691;0.002358;0.014973;0.002258,0.409414;0.396725;0.441472;0.585308;0.644994,3.034132;2.822201;3.524102;3.676421;3.635203,0.137228;0.118840;0.078364;0.096328;0.149124,0.35379208498155024,0.8380819201469422,3.5241016817109827,0.9442841687702849,geom;texture,,2025-11-03 16:26:38,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093515_393205.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.8,1.0,0.3667811453342438,0.24697372317314148,,2.491304835018148,0.065,1.0,2.491304835018148,1.0,-0.01,0.9820679759979247,0.9820679759979247,0.9620679759979247,False,12202,15197,0,39,22,0,39,0,3,2,2,1500,2,0.03884505853056908,0.01392461359500885,650,0.3667811453342438,1.0,0.3264451026916504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225;225;225,0.000000;0.000000;0.000000,0.998940;0.999963;0.999991,0.000000;0.000000;0.000000,0.946667;0.968889;0.964444,0.000000;0.000000;0.000000,0.005152;0.011549;0.002078,0.476956;0.419053;0.429331,3.311531;3.329990;3.296828,0.000000;0.000000;0.000000,0.0,0.9996312856674194,3.311530896583159,0.9644444444444444,,,2025-11-03 16:26:40,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093643_101825.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.8,1.0,0.3564503788948059,0.2462657243013382,,2.5187711480870276,0.065,1.0,2.5187711480870276,1.0,-0.01,0.9767373800277709,0.9767373800277709,0.9567373800277709,False,12168,14514,0,28,23,0,28,0,3,2,2,1500,2,0.03822329640388489,0.010276077315211296,239,0.3564503788948059,1.0,0.3203619420528412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225;225;225,0.000000;0.000000;0.000000,0.999591;1.000000;1.000000,0.000000;0.000000;0.000000,0.968889;0.960000;0.968889,0.000000;0.000000;0.000000,0.004129;0.002161;0.008210,0.502249;0.475879;0.454678,3.201659;3.480206;3.503019,0.000000;0.000000;0.000000,0.0,0.9998637636502584,3.4802062224658163,0.9688888888888889,,,2025-11-03 16:26:41,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093744_345036.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.8,1.0,0.3679174780845642,0.244319349527359,,2.502078405249477,0.065,1.0,2.502078405249477,1.0,-0.01,0.9792236465215682,0.9792236465215682,0.9592236465215682,False,12016,14842,0,30,24,0,30,0,3,2,2,1500,2,0.04020724445581436,0.01659344881772995,1163,0.3679174780845642,1.0,0.32810404896736145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225;225;225,0.000000;0.000000;0.000000,1.000000;0.999779;0.999492,0.000000;0.011503;0.015634,0.977778;0.955556;0.924444,0.000000;0.000000;0.000000,0.006423;0.009362;0.004406,0.430494;0.436513;0.445369,3.404371;3.120914;3.097178,0.000000;0.000000;0.000000,0.0,0.9997571706771851,3.1209135223576454,0.9555555555555556,,,2025-11-03 16:26:43,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_094223_985795.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.8,,,,,,0.065,,,,,,0.24,,,910,7575,1935,12,6,1,12,1,3,2,2,1500,2,0.03733464702963829,0.017122728750109673,1225,0.3144853711128235,1.0,0.2799615263938904,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"587,749,665,786",3002,0.644237,0.890506,0.357209,0.672885,0.608583,0.187457,0.527844,4.123521,0.795196,0.6442371752165224,0.8905056715011597,4.123521136434872,0.6728847435043305,,,2025-11-03 16:26:45,f14413d,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_094358_537285.jpg,1080,1920,468414,426293,standardized,1.15,1.15,99.8,1.0,0.33388856053352356,0.24422208964824677,,2.6083854172927037,0.065,1.0,2.6083854172927037,1.0,-0.01,0.9709138977527618,0.9709138977527618,0.9509138977527618,False,11922,14067,0,37,30,0,37,0,3,2,2,1500,2,0.03644117712974548,0.011982563883066177,276,0.33388856053352356,1.0,0.2931402623653412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225;225;225,0.000000;0.000000;0.000000,0.997753;0.995664;0.999787,0.000000;0.000000;0.000000,0.937778;0.933333;0.973333,0.000000;0.000000;0.000000,0.006495;0.006218;0.003164,0.522064;0.495007;0.540370,3.355606;3.283014;3.408786,0.000000;0.000000;0.000000,0.0,0.9977345863978068,3.355606031814867,0.9377777777777778,,,2025-11-03 16:26:47,f14413d,./config/ROI.config,r101_os8_base_cty.pth
