image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,t_p,t_z,t_base,t_posadj,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_strong,num_components_binary,num_components_post_morph,num_components_before,num_components_after,open_r,close_r,extra_dilate,area_thresh,area_iters_small,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,after_fill,after_geom,after_road,after_border,after_texture,after_lane,after_merge,reduced_by_fill,reduced_by_geom,reduced_by_road,reduced_by_border,reduced_by_texture,reduced_by_lane,merged_pairs,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,delta_vs,delta_ss,delta_hs,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,why_removed,filter_flags,profile_name,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_092201_141423.jpg,1080,1920,468414,426293,standardized,1.0,1.0,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,3765,6435,7,3,1,7,1,2,4,1,1100,1,0.05003628879785538,0.013229290023446083,88,0.029418859630823135,0.1451134979724884,0.028295841068029404,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"1145,647,1327,772",23058,0.279079,0.114062,0.002528,0.904285,0.000000,0.026665,0.512887,3.483960,0.133522,-0.029996,-0.013018,0.196766,0.2790788446526151,0.11406167596578598,3.4839596327795808,0.9042848469077978,,,2025-11-06 18:39:00,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092300_016273.jpg,1080,1920,468414,426293,standardized,1.0,1.0,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,1349,1481,1,1,1,1,1,2,4,1,1100,1,0.05314430594444275,0.01999576762318611,2483,0.028266698122024536,0.3852984607219696,0.026647545397281647,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"1013,835,1075,875",2583,0.560976,0.278196,0.070109,0.460317,0.993789,0.198249,0.604083,1.713806,0.836805,0.219403,0.030003,0.386175,0.5609756097560976,0.27819618582725525,1.7138056937563877,0.4603174603174603,,,2025-11-06 18:39:02,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092857_233241.jpg,1080,1920,468414,426293,standardized,1.0,1.0,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,3040,5033,10,3,2,10,2,2,4,1,1100,1,0.04338494688272476,0.016957486048340797,3618,0.031517356634140015,0.17174836993217468,0.029026422649621964,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,"1155,679,1301,772|527,754,570,789",13818;1584,0.330583;0.293561,0.112878;0.125601,0.000357;0.080717,0.905486;0.718434,0.000000;0.881720,0.028392;0.243964,0.513529;0.390113,3.530269;3.251346,0.095541;0.278216,-0.031318;-0.226256,-0.011025;0.058672,0.147775;0.006180,0.3120719516046264,0.11923948675394058,3.3908075097920474,0.8119599709645302,,,2025-11-06 18:39:04,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093004_721441.jpg,1080,1920,468414,426293,standardized,1.0,1.0,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,1569,1633,5,5,2,5,2,2,4,1,1100,1,0.04457761347293854,0.024718351662158966,4764,0.03549129143357277,0.47768470644950867,0.029642701148986816,2,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,"963,811,1041,871",4819,0.320398,0.291425,0.234593,0.560282,0.977332,0.124270,0.560577,3.219177,0.633847,-0.046545,0.194015,0.018091,0.3203984229093173,0.2914254069328308,3.219177451710018,0.5602822162274331,geom,,2025-11-06 18:39:06,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093147_453152.jpg,1080,1920,468414,426293,standardized,1.0,1.0,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,3338,7091,10,5,3,10,3,2,4,1,1100,1,0.04250150918960571,0.014582897536456585,2659,0.03332236409187317,0.21475744247436523,0.030223673209547997,3,1,3,3,3,2,3,2,1,0,0,0,1,0,0,1,"536,752,588,795",2332,0.198971,0.128342,0.132978,0.765437,0.875000,0.191110,0.414323,3.896718,0.340412,-0.149188,0.101933,0.004927,0.19897084048027444,0.1283421516418457,3.8967182793532693,0.7654373927958834,border;merge,,2025-11-06 18:39:08,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093246_455898.jpg,1080,1920,468414,426293,standardized,1.0,1.0,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,2067,3509,4,3,2,4,2,2,4,1,1100,1,0.04132026433944702,0.024744108319282532,3463,0.032331861555576324,0.23208573460578918,0.02904982678592205,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,"1198,676,1285,770|974,816,1058,868",8360;4505,0.164115;0.472142,0.124494;0.145763,0.000091;0.095469,0.905263;0.688124,0.000000;0.988717,0.035585;0.078013,0.502703;0.611024,3.519793;3.908458,0.149113;0.565321,-0.037927;0.092633,-0.008348;0.057103,0.106553;0.055933,0.3181284484544021,0.13512880355119705,3.7141255867658556,0.7966937321105205,,,2025-11-06 18:39:10,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093355_273452.jpg,1080,1920,468414,426293,standardized,1.0,1.0,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,3958,7433,12,5,3,12,3,2,4,1,1100,1,0.04012371227145195,0.01071240846067667,1159,0.030942708253860474,0.1731996089220047,0.028555219992995262,3,2,3,3,3,2,3,2,2,0,0,0,1,0,0,0,"1123,759,1186,802|587,761,620,789",2816;986,0.333097;0.219067,0.100001;0.119132,0.011589;0.065015,0.951705;0.825558,0.000000;0.694444,0.004318;0.180441,0.611086;0.551747,3.726549;3.809179,0.094542;0.766305,-0.002624;-0.167835,0.002017;0.040535,0.049267;0.112760,0.27608176401438317,0.1095663569867611,3.7678643428591423,0.8886311773925871,border,,2025-11-06 18:39:12,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093515_393205.jpg,1080,1920,468414,426293,standardized,1.0,1.0,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,2187,5269,6,6,3,6,3,2,4,1,1100,1,0.03884505853056908,0.01392461359500885,1307,0.03331787511706352,0.34052127599716187,0.029960449784994125,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,"1206,654,1323,757|1128,710,1221,801|1014,824,1079,874",12272;8648;3366,0.203960;0.186055;0.389780,0.119712;0.115207;0.164738,0.000013;0.005104;0.100553,0.892275;0.939639;0.813428,0.000000;0.000000;0.772866,0.038039;0.049517;0.105085,0.514253;0.565490;0.662622,3.451160;3.730061;4.448204,0.095918;0.140904;0.554309,-0.042627;-0.050133;0.135483,-0.015102;-0.003154;0.078128,0.117213;0.004208;0.017571,0.25993165608668084,0.1332188074787458,3.7300608715228107,0.8922750977835724,,,2025-11-06 18:39:14,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093643_101825.jpg,1080,1920,468414,426293,standardized,1.0,1.0,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,2961,6241,8,6,2,8,2,2,4,1,1100,1,0.03822329640388489,0.010276077315211296,844,0.03216021507978439,0.23641113936901093,0.02947443164885044,2,1,2,2,2,1,2,1,1,0,0,0,1,0,0,0,"597,761,624,789",812,0.130542,0.137348,0.589863,0.761084,1.000000,0.168489,0.516995,2.296720,0.303081,0.243951,0.465661,0.043120,0.13054187192118227,0.13734765350818634,2.2967196977545083,0.7610837438423645,border,,2025-11-06 18:39:15,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093744_345036.jpg,1080,1920,468414,426293,standardized,1.0,1.0,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,3511,7372,12,9,5,12,5,2,4,1,1100,1,0.04020724445581436,0.01659344881772995,1762,0.033453568816185,0.36031436920166016,0.03024277277290821,5,2,4,4,4,3,4,3,2,1,0,0,1,0,0,1,"1128,728,1197,802|1037,836,1109,893",5250;4234,0.248190;0.266415,0.110730;0.130384,0.014895;0.375435,0.953714;0.866556,0.000000;0.955674,0.014313;0.224102,0.598162;0.602139,3.680423;4.160453,0.139834;0.459899,-0.010737;0.281396,0.007537;0.353551,0.172614;0.055577,0.2573026070135187,0.12055690214037895,3.920438355983627,0.9101353667588906,fill;border;merge,,2025-11-06 18:39:17,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_094223_985795.jpg,1080,1920,468414,426293,standardized,1.0,1.0,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,1329,1427,1,1,1,1,1,2,4,1,1100,1,0.03733464702963829,0.017122728750109673,1921,0.028917953372001648,0.46829596161842346,0.026125213131308556,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"589,750,666,784",2730,0.522711,0.310539,0.461745,0.656410,0.997898,0.263497,0.509952,3.909432,0.807399,-0.103342,0.423295,0.230672,0.5227106227106227,0.3105385899543762,3.909431540717538,0.6564102564102564,,,2025-11-06 18:39:19,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_094358_537285.jpg,1080,1920,468414,426293,standardized,1.0,1.0,99.7,,,,0.9,,0.082,,,,,,0.2,,,1279,1805,2937,3,3,3,3,3,2,4,1,1100,1,0.03644117712974548,0.011982563883066177,1174,0.030517278239130974,0.3519372045993805,0.027200035750865936,3,2,3,3,3,3,3,3,2,0,0,0,0,0,0,1,"1188,683,1276,769|1008,830,1094,877",7743;4176,0.175643;0.367577,0.123391;0.202237,0.000000;0.140198,0.898360;0.893918,0.000000;0.671010,0.033856;0.151623,0.500927;0.644428,3.571719;4.245307,0.110008;0.484433,-0.035806;-0.133216,-0.006984;0.115546,0.056948;0.049732,0.27160957208661585,0.16281388327479362,3.90851343165064,0.896138716690344,merge,,2025-11-06 18:39:21,3cb5903,./config/ROI.config,r101_os8_base_cty.pth
