image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,final_th,strong_pixels,weak_pixels,binary_pixels,num_components_before,num_components_after,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_092201_141423.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.65,0.07999999821186066,0.02582390233874321,0.021369880065321922,0.8,0.04291980639100075,0.1,0.07853104501962661,12552,19614,33053,37,9,0.05003628879785538,0.013229290023446083,88,0.02582390233874321,0.07999999821186066,0.022598709911108017,9,0,,,,,,,,,,,,,,,,fill,2025-10-23 16:52:07,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092300_016273.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.65,0.13630874869227425,0.02498907782137394,0.024194955825805664,0.8,0.04434504248201847,0.1,0.09703952804207568,2132,2240,2799,2,1,0.05314430594444275,0.01999576762318611,2483,0.02498907782137394,0.3339243531227112,0.020963208749890327,1,1,"983,816,1092,889",8140,0.343857,0.164693,0.067589,0.783292,0.834227,0.142823,0.559442,3.269732,0.664539,0.34385749385749387,0.16469308733940125,3.2697320014203934,0.7832923832923833,,2025-10-23 16:52:09,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_092857_233241.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.65,0.07999999821186066,0.02672405168414116,0.01971578784286976,0.8,0.04249668195843696,0.1,0.07999993115663528,2129,16763,28631,13,5,0.04338494688272476,0.016957486048340797,3618,0.02672405168414116,0.15801915526390076,0.02324124611914158,5,0,,,,,,,,,,,,,,,,fill,2025-10-23 16:52:10,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093004_721441.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.65,0.12368651723861722,0.02876758947968483,0.022624412551522255,0.8,0.04686711952090264,0.1,0.10487023085355736,2132,2699,2746,3,2,0.04457761347293854,0.024718351662158966,4764,0.02876758947968483,0.2227826863527298,0.02373076044023037,2,1,"936,803,1044,878",8284,0.310116,0.132883,0.183506,0.701231,0.780849,0.080288,0.537071,3.537902,0.440758,0.3101158860453887,0.13288335502147675,3.537902444702884,0.701231289232255,fill,2025-10-23 16:52:12,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093147_453152.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.65,0.07999999821186066,0.028217507526278496,0.01966872625052929,0.8,0.04395248852670193,0.1,0.07999993115663528,2104,16496,26269,26,5,0.04250150918960571,0.014582897536456585,2659,0.028217507526278496,0.1742265522480011,0.024601418524980545,5,0,,,,,,,,,,,,,,,,fill,2025-10-23 16:52:14,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093246_455898.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.65,0.09790620619058611,0.027178602293133736,0.020229894667863846,0.8,0.043362518027424815,0.1,0.08986231654882429,2132,2548,3732,5,1,0.04132026433944702,0.024744108319282532,3463,0.027178602293133736,0.1878218650817871,0.023203687742352486,1,0,,,,,,,,,,,,,,,,fill,2025-10-23 16:52:16,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093355_273452.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.65,0.07999999076128006,0.02615513652563095,0.01924685761332512,0.8,0.04155262261629104,0.1,0.07999973401427268,2102,15568,21051,15,4,0.04012371227145195,0.01071240846067667,1159,0.02615513652563095,0.16071553528308868,0.02284247986972332,4,0,,,,,,,,,,,,,,,,fill,2025-10-23 16:52:17,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093515_393205.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.65,0.07999999821186066,0.028155872598290443,0.020315026864409447,0.8,0.044407894089818004,0.1,0.07878204189240931,12383,20912,35589,36,8,0.03884505853056908,0.01392461359500885,1307,0.028155872598290443,0.20129606127738953,0.024258745834231377,8,0,,,,,,,,,,,,,,,,fill,2025-10-23 16:52:19,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093643_101825.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.65,0.07999999076128006,0.027197545394301414,0.019739918410778046,0.8,0.04298948012292385,0.1,0.07999984920024872,2128,17230,25593,16,4,0.03822329640388489,0.010276077315211296,844,0.027197545394301414,0.19558529555797577,0.02382068522274494,4,0,,,,,,,,,,,,,,,,fill,2025-10-23 16:52:21,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_093744_345036.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.65,0.07999999821186066,0.02826516330242157,0.01985577866435051,0.8,0.04414978623390198,0.1,0.07999998331069946,2059,18757,31421,17,3,0.04020724445581436,0.01659344881772995,1762,0.02826516330242157,0.19415457546710968,0.02448386326432228,3,0,,,,,,,,,,,,,,,,fill,2025-10-23 16:52:22,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_094223_985795.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.65,0.1334948974847804,0.02439163811504841,0.023275082930922508,0.8,0.043011704459786415,0.1,0.07999999821186066,1878,12176,2395,1,1,0.03733464702963829,0.017122728750109673,1921,0.02439163811504841,0.340372234582901,0.02046404592692852,1,1,"572,738,682,798",6771,0.353714,0.188379,0.311448,0.781568,0.765344,0.171962,0.447407,4.261216,0.828700,0.3537143701078127,0.1883787214756012,4.2612162662266,0.7815684536996013,,2025-10-23 16:52:24,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_094358_537285.jpg,1080,1920,468414,426293,standardized,1.25,1.25,99.65,0.10352715556323543,0.025631293654441833,0.02109762839972973,0.8,0.042509396374225614,0.1,0.07999999821186066,2005,16904,5035,1,5,0.03644117712974548,0.011982563883066177,1174,0.025631293654441833,0.26111161708831787,0.02153800241649151,5,0,,,,,,,,,,,,,,,,fill,2025-10-23 16:52:26,b499bc8,/home/truck/Dropped_Object_OOD_Detector/config/ROI.config,r101_os8_base_cty.pth
