image,H,W,roi_area,work_area,norm_mode,gamma,score_gamma,percentile,p_val,mean,std,z_k,z_val,min_cap,final_th,t_strong,t_weak,min_cap_used,strong_pixels,weak_pixels,binary_pixels,num_components_before,num_components_after,p_diff_mean,p_diff_std,diff_mask_area,smoothed_mean,smoothed_max,smoothed_median,num_boxes_before_filters,num_boxes_after_filters,boxes,areas,fill_ratios,mean_scores,sat_means,edge_densities,diff_overlap_fracs,border_contrasts,border_grads,entropies,anisotropies,mean_fill_ratio,mean_box_score,median_entropy,median_edge_density,filter_flags,timestamp,commit_tag,config_path,snapshot_tag
manual_original_1_20251020_113042_293678.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.15176958646625555,0.0395098514854908,0.02615816332399845,1.0,0.06566801480948925,0.12,0.12,0.12,0.09999999999999999,True,1110,1330,1672,2,1,0.037776388227939606,0.018275650218129158,1493,0.0395098514854908,0.3163117468357086,0.03154345601797104,1,1,"1136,383,1243,441",6372,0.262398,0.156618,0.184208,0.860013,0.821770,0.161063,0.588455,4.597767,0.734769,0.26239799121155055,0.15661834180355072,4.597766803952683,0.8600125549278091,,2025-10-24 16:28:10,5f09536,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_113136_668447.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.09038868183270206,0.03827768564224243,0.0261748768389225,1.0,0.06445256248116493,0.12,0.12,0.12,0.09999999999999999,True,683,730,0,1,0,0.034982360899448395,0.01825246587395668,1700,0.03827768564224243,0.2613484561443329,0.030360959470272064,0,0,,,,,,,,,,,,,,,,,2025-10-24 16:28:11,5f09536,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_113202_922076.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.07999999821186066,0.040140070021152496,0.02578292414546013,1.0,0.06592299416661263,0.12,0.12,0.12,0.09999999999999999,True,388,439,0,1,0,0.033899109810590744,0.019133294001221657,1363,0.040140070021152496,0.3438994586467743,0.03292202204465866,0,0,,,,,,,,,,,,,,,,,2025-10-24 16:28:13,5f09536,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_113456_899845.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.2262002633884561,0.041122231632471085,0.028974084183573723,1.0,0.07009631581604481,0.12,0.15310013080015838,0.15310013080015838,0.1331001308001584,False,1576,1916,2093,2,1,0.034016165882349014,0.023888103663921356,3429,0.041122231632471085,0.3697887063026428,0.033561673015356064,1,1,"926,471,1037,535",7280,0.287500,0.209288,0.280888,0.746841,0.946966,0.190692,0.794971,4.388381,0.742098,0.2875,0.2092881202697754,4.388380949039703,0.7468406593406594,,2025-10-24 16:28:14,5f09536,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_113530_426947.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.1626091597601782,0.0414951927959919,0.026491127908229828,1.0,0.06798632070422173,0.12,0.12130457898601943,0.12130457898601943,0.10130457898601943,False,1325,1619,1983,1,1,0.03396405279636383,0.02210875414311886,3060,0.0414951927959919,0.2640613317489624,0.0348217636346817,1,1,"1147,388,1252,445",6148,0.322544,0.155365,0.255586,0.726252,0.792234,0.097565,0.571588,4.048556,0.807909,0.32254391672088484,0.15536455810070038,4.048555595290459,0.726252439817827,,2025-10-24 16:28:16,5f09536,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_113617_654836.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.16287829391659917,0.04069894552230835,0.027617115527391434,1.0,0.06831606104969978,0.12,0.12143914606422991,0.12143914606422991,0.10143914606422991,False,962,1081,1148,2,1,0.03383207693696022,0.023000823333859444,2449,0.04069894552230835,0.39015892148017883,0.03325840085744858,1,1,"949,482,1027,535",4266,0.269105,0.222217,0.236695,0.834271,0.931185,0.264993,0.778549,4.797664,0.650622,0.26910454758556024,0.22221744060516357,4.7976641821450965,0.8342709798406001,,2025-10-24 16:28:18,5f09536,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_113646_232508.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.1372338507324709,0.04041103273630142,0.02646145224571228,1.0,0.0668724849820137,0.12,0.12,0.12,0.09999999999999999,True,851,962,1167,1,1,0.03423752635717392,0.022149084135890007,2205,0.04041103273630142,0.30225831270217896,0.03333216533064842,1,1,"1142,396,1222,448",4293,0.271838,0.187442,0.246427,0.791754,0.849186,0.202800,0.609480,4.482449,0.748706,0.2718378756114605,0.1874416172504425,4.482449088006167,0.7917540181691125,,2025-10-24 16:28:19,5f09536,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_114032_177708.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.07999999821186066,0.03849557042121887,0.02472595125436783,1.0,0.0632215216755867,0.12,0.12,0.12,0.09999999999999999,True,296,401,492,3,1,0.03434174507856369,0.015223191119730473,967,0.03849557042121887,0.2613644003868103,0.031088490039110184,1,1,"952,486,1014,529",2772,0.177489,0.137507,0.436809,0.895022,0.939024,0.068238,0.753406,4.581695,0.655267,0.1774891774891775,0.13750652968883514,4.58169505291937,0.895021645021645,,2025-10-24 16:28:21,5f09536,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_115459_359020.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.07999999821186066,0.038690634071826935,0.025056859478354454,1.0,0.06374749355018139,0.12,0.12,0.12,0.09999999999999999,True,264,331,467,1,1,0.043777190148830414,0.016197606921195984,583,0.038690634071826935,0.27926158905029297,0.03086746297776699,1,1,"1167,397,1216,447",2550,0.183137,0.147130,0.120645,0.887451,0.811563,0.149570,0.581024,4.482650,0.050426,0.18313725490196078,0.14713017642498016,4.482649911849492,0.8874509803921569,,2025-10-24 16:28:22,5f09536,./config/ROI.config,r101_os8_base_cty.pth
manual_original_1_20251020_115602_793522.jpg,1080,1920,349435,313216,standardized,1.25,1.25,99.75,0.07999999821186066,0.038471952080726624,0.02500605396926403,1.0,0.06347800604999065,0.12,0.12,0.12,0.09999999999999999,True,220,300,443,1,1,0.042138855904340744,0.01587642729282379,839,0.038471952080726624,0.25380128622055054,0.03061961755156517,1,1,"1154,402,1209,449",2688,0.164807,0.129406,0.513982,0.875000,0.884876,0.063501,0.598553,4.559566,0.338545,0.16480654761904762,0.1294058859348297,4.559565507355954,0.875,,2025-10-24 16:28:24,5f09536,./config/ROI.config,r101_os8_base_cty.pth
